t,tau1,tau2,q1,q2,X,Y, 
9.34125, -6.70281, 5.10836, -3.99815, -4.09725, 0.215403, 1.10588,
9.3425, -6.71402, 5.10769, -3.99924, -4.09702, 0.214486, 1.10586,
9.34375, -6.72523, 5.10701, -4.00033, -4.0968, 0.213568, 1.10585,
9.345, -6.73645, 5.10634, -4.00142, -4.09657, 0.21265, 1.10584,
9.34625, -6.74766, 5.10565, -4.0025, -4.09634, 0.211732, 1.10583,
9.3475, -6.75887, 5.10497, -4.00359, -4.09611, 0.210814, 1.10582,
9.34875, -6.77008, 5.10428, -4.00468, -4.09589, 0.209895, 1.10581,
9.35, -6.78129, 5.10359, -4.00577, -4.09566, 0.208976, 1.1058,
9.35125, -6.7925, 5.10289, -4.00686, -4.09543, 0.208056, 1.1058,
9.3525, -6.80371, 5.10219, -4.00796, -4.0952, 0.207136, 1.10579,
9.35375, -6.81492, 5.10149, -4.00905, -4.09497, 0.206216, 1.10579,
9.355, -6.82613, 5.10079, -4.01014, -4.09474, 0.205295, 1.10579,
9.35625, -6.83734, 5.10008, -4.01124, -4.09451, 0.204374, 1.10578,
9.3575, -6.84855, 5.09936, -4.01233, -4.09428, 0.203453, 1.10578,
9.35875, -6.85976, 5.09865, -4.01343, -4.09405, 0.202531, 1.10578,
9.36, -6.87097, 5.09793, -4.01452, -4.09382, 0.201609, 1.10578,
9.36125, -6.88218, 5.0972, -4.01562, -4.09359, 0.200687, 1.10579,
9.3625, -6.89339, 5.09648, -4.01671, -4.09336, 0.199764, 1.10579,
9.36375, -6.9046, 5.09574, -4.01781, -4.09313, 0.198841, 1.1058,
9.365, -6.91581, 5.09501, -4.01891, -4.0929, 0.197917, 1.1058,
9.36625, -6.92702, 5.09427, -4.02001, -4.09267, 0.196994, 1.10581,
9.3675, -6.93823, 5.09353, -4.02111, -4.09244, 0.19607, 1.10582,
9.36875, -6.94944, 5.09278, -4.02221, -4.0922, 0.195145, 1.10583,
9.37, -6.96065, 5.09203, -4.02331, -4.09197, 0.194221, 1.10584,
9.37125, -6.97186, 5.09128, -4.02441, -4.09174, 0.193296, 1.10585,
9.3725, -6.98308, 5.09052, -4.02552, -4.09151, 0.19237, 1.10586,
9.37375, -6.99429, 5.08976, -4.02662, -4.09127, 0.191444, 1.10587,
9.375, -7.0055, 5.089, -4.02772, -4.09104, 0.190518, 1.10589,
9.37625, -7.01671, 5.08823, -4.02883, -4.09081, 0.189592, 1.1059,
9.3775, -7.02792, 5.08746, -4.02993, -4.09057, 0.188666, 1.10592,
9.37875, -7.03913, 5.08668, -4.03104, -4.09034, 0.187739, 1.10594,
9.38, -7.05035, 5.0859, -4.03215, -4.0901, 0.186811, 1.10596,
9.38125, -7.06156, 5.08512, -4.03325, -4.08987, 0.185884, 1.10598,
9.3825, -7.07277, 5.08433, -4.03436, -4.08963, 0.184956, 1.106,
9.38375, -7.08399, 5.08354, -4.03547, -4.0894, 0.184028, 1.10602,
9.385, -7.0952, 5.08274, -4.03658, -4.08916, 0.183099, 1.10604,
9.38625, -7.10641, 5.08194, -4.03769, -4.08893, 0.18217, 1.10607,
9.3875, -7.11763, 5.08113, -4.0388, -4.08869, 0.181241, 1.10609,
9.38875, -7.12884, 5.08033, -4.03991, -4.08846, 0.180312, 1.10612,
9.39, -7.14005, 5.07951, -4.04102, -4.08822, 0.179382, 1.10615,
9.39125, -7.15127, 5.0787, -4.04213, -4.08798, 0.178452, 1.10618,
9.3925, -7.16248, 5.07788, -4.04325, -4.08774, 0.177521, 1.10621,
9.39375, -7.1737, 5.07705, -4.04436, -4.08751, 0.176591, 1.10624,
9.395, -7.18492, 5.07622, -4.04548, -4.08727, 0.17566, 1.10627,
9.39625, -7.19613, 5.07539, -4.04659, -4.08703, 0.174729, 1.1063,
9.3975, -7.20735, 5.07455, -4.04771, -4.08679, 0.173797, 1.10634,
9.39875, -7.21856, 5.07371, -4.04882, -4.08656, 0.172865, 1.10637,
9.4, -7.22978, 5.07287, -4.04994, -4.08632, 0.171933, 1.10641,
9.40125, -7.241, 5.07202, -4.05106, -4.08608, 0.171001, 1.10645,
9.4025, -7.25221, 5.07116, -4.05218, -4.08584, 0.170068, 1.10649,
9.40375, -7.26343, 5.0703, -4.0533, -4.0856, 0.169135, 1.10653,
9.405, -7.27465, 5.06944, -4.05442, -4.08536, 0.168202, 1.10657,
9.40625, -7.28587, 5.06857, -4.05554, -4.08512, 0.167268, 1.10661,
9.4075, -7.29708, 5.0677, -4.05666, -4.08488, 0.166335, 1.10665,
9.40875, -7.3083, 5.06683, -4.05778, -4.08464, 0.1654, 1.1067,
9.41, -7.31952, 5.06595, -4.05891, -4.0844, 0.164466, 1.10674,
9.41125, -7.33074, 5.06506, -4.06003, -4.08416, 0.163531, 1.10679,
9.4125, -7.34196, 5.06417, -4.06115, -4.08392, 0.162596, 1.10684,
9.41375, -7.35318, 5.06328, -4.06228, -4.08367, 0.161661, 1.10689,
9.415, -7.3644, 5.06238, -4.0634, -4.08343, 0.160726, 1.10694,
9.41625, -7.37561, 5.06148, -4.06453, -4.08319, 0.15979, 1.10699,
9.4175, -7.38683, 5.06057, -4.06566, -4.08295, 0.158854, 1.10704,
9.41875, -7.39805, 5.05966, -4.06678, -4.08271, 0.157918, 1.10709,
9.42, -7.40927, 5.05875, -4.06791, -4.08246, 0.156981, 1.10715,
9.42125, -7.42049, 5.05783, -4.06904, -4.08222, 0.156044, 1.1072,
9.4225, -7.43171, 5.0569, -4.07017, -4.08198, 0.155107, 1.10726,
9.42375, -7.44293, 5.05597, -4.0713, -4.08173, 0.15417, 1.10732,
9.425, -7.45415, 5.05504, -4.07243, -4.08149, 0.153232, 1.10738,
9.42625, -7.46537, 5.0541, -4.07356, -4.08124, 0.152295, 1.10744,
9.4275, -7.47659, 5.05316, -4.0747, -4.081, 0.151356, 1.1075,
9.42875, -7.48781, 5.05221, -4.07583, -4.08076, 0.150418, 1.10756,
9.43, -7.49902, 5.05126, -4.07696, -4.08051, 0.149479, 1.10763,
9.43125, -7.51024, 5.0503, -4.0781, -4.08027, 0.148541, 1.10769,
9.4325, -7.52146, 5.04934, -4.07923, -4.08002, 0.147601, 1.10776,
9.43375, -7.53268, 5.04837, -4.08037, -4.07977, 0.146662, 1.10782,
9.435, -7.5439, 5.0474, -4.0815, -4.07953, 0.145722, 1.10789,
9.43625, -7.55512, 5.04642, -4.08264, -4.07928, 0.144783, 1.10796,
9.4375, -7.56633, 5.04544, -4.08378, -4.07904, 0.143842, 1.10803,
9.43875, -7.57755, 5.04446, -4.08492, -4.07879, 0.142902, 1.1081,
9.44, -7.58877, 5.04347, -4.08606, -4.07854, 0.141962, 1.10818,
9.44125, -7.59999, 5.04247, -4.0872, -4.07829, 0.141021, 1.10825,
9.4425, -7.6112, 5.04147, -4.08834, -4.07805, 0.14008, 1.10833,
9.44375, -7.62242, 5.04047, -4.08948, -4.0778, 0.139138, 1.1084,
9.445, -7.63363, 5.03946, -4.09062, -4.07755, 0.138197, 1.10848,
9.44625, -7.64485, 5.03844, -4.09176, -4.0773, 0.137255, 1.10856,
9.4475, -7.65606, 5.03742, -4.09291, -4.07706, 0.136313, 1.10864,
9.44875, -7.66728, 5.0364, -4.09405, -4.07681, 0.135371, 1.10872,
9.45, -7.67849, 5.03537, -4.09519, -4.07656, 0.134428, 1.1088,
9.45125, -7.6897, 5.03434, -4.09634, -4.07631, 0.133486, 1.10888,
9.4525, -7.70091, 5.0333, -4.09749, -4.07606, 0.132543, 1.10897,
9.45375, -7.71213, 5.03225, -4.09863, -4.07581, 0.131599, 1.10905,
9.455, -7.72334, 5.0312, -4.09978, -4.07556, 0.130656, 1.10914,
9.45625, -7.73455, 5.03015, -4.10093, -4.07531, 0.129713, 1.10923,
9.4575, -7.74575, 5.02909, -4.10208, -4.07506, 0.128769, 1.10932,
9.45875, -7.75696, 5.02803, -4.10323, -4.07481, 0.127825, 1.10941,
9.46, -7.76817, 5.02696, -4.10438, -4.07456, 0.12688, 1.1095,
9.46125, -7.77938, 5.02588, -4.10553, -4.0743, 0.125936, 1.10959,
9.4625, -7.79058, 5.0248, -4.10668, -4.07405, 0.124991, 1.10969,
9.46375, -7.80179, 5.02372, -4.10783, -4.0738, 0.124046, 1.10978,
9.465, -7.81299, 5.02263, -4.10898, -4.07355, 0.123101, 1.10988,
9.46625, -7.82419, 5.02154, -4.11014, -4.0733, 0.122156, 1.10998,
9.4675, -7.83539, 5.02044, -4.11129, -4.07304, 0.12121, 1.11007,
9.46875, -7.84659, 5.01933, -4.11245, -4.07279, 0.120265, 1.11017,
9.47, -7.85779, 5.01822, -4.1136, -4.07254, 0.119319, 1.11027,
9.47125, -7.86899, 5.01711, -4.11476, -4.07228, 0.118372, 1.11038,
9.4725, -7.88018, 5.01599, -4.11592, -4.07203, 0.117426, 1.11048,
9.47375, -7.89138, 5.01486, -4.11708, -4.07178, 0.116479, 1.11058,
9.475, -7.90257, 5.01373, -4.11823, -4.07152, 0.115533, 1.11069,
9.47625, -7.91376, 5.0126, -4.11939, -4.07127, 0.114586, 1.1108,
9.4775, -7.92495, 5.01146, -4.12055, -4.07101, 0.113639, 1.1109,
9.47875, -7.93614, 5.01031, -4.12171, -4.07076, 0.112691, 1.11101,
9.48, -7.94733, 5.00916, -4.12288, -4.0705, 0.111744, 1.11112,
9.48125, -7.95851, 5.008, -4.12404, -4.07025, 0.110796, 1.11124,
9.4825, -7.9697, 5.00684, -4.1252, -4.06999, 0.109848, 1.11135,
9.48375, -7.98088, 5.00567, -4.12636, -4.06974, 0.1089, 1.11146,
9.485, -7.99206, 5.0045, -4.12753, -4.06948, 0.107951, 1.11158,
9.48625, -8.00324, 5.00332, -4.12869, -4.06922, 0.107003, 1.11169,
9.4875, -8.01441, 5.00214, -4.12986, -4.06897, 0.106054, 1.11181,
9.48875, -8.02559, 5.00095, -4.13102, -4.06871, 0.105105, 1.11193,
9.49, -8.03676, 4.99976, -4.13219, -4.06845, 0.104156, 1.11205,
9.49125, -8.04793, 4.99856, -4.13336, -4.0682, 0.103207, 1.11217,
9.4925, -8.0591, 4.99736, -4.13453, -4.06794, 0.102257, 1.11229,
9.49375, -8.07026, 4.99615, -4.1357, -4.06768, 0.101308, 1.11242,
9.495, -8.08143, 4.99493, -4.13687, -4.06742, 0.100358, 1.11254,
9.49625, -8.09259, 4.99371, -4.13804, -4.06716, 0.0994077, 1.11267,
9.4975, -8.10375, 4.99249, -4.13921, -4.06691, 0.0984575, 1.11279,
9.49875, -8.1149, 4.99125, -4.14038, -4.06665, 0.0975071, 1.11292,
9.5, -8.12606, 4.99002, -4.14155, -4.06639, 0.0965566, 1.11305,
9.50125, -8.13721, 4.98878, -4.14273, -4.06613, 0.0956059, 1.11318,
9.5025, -8.14836, 4.98753, -4.1439, -4.06587, 0.094655, 1.11331,
9.50375, -8.1595, 4.98628, -4.14508, -4.06561, 0.0937039, 1.11344,
9.505, -8.17065, 4.98502, -4.14625, -4.06535, 0.0927526, 1.11358,
9.50625, -8.18179, 4.98375, -4.14743, -4.06509, 0.0918012, 1.11371,
9.5075, -8.19293, 4.98248, -4.14861, -4.06483, 0.0908496, 1.11385,
9.50875, -8.20406, 4.98121, -4.14978, -4.06457, 0.0898979, 1.11399,
9.51, -8.21519, 4.97993, -4.15096, -4.06431, 0.088946, 1.11413,
9.51125, -8.22632, 4.97864, -4.15214, -4.06405, 0.0879939, 1.11427,
9.5125, -8.23745, 4.97735, -4.15332, -4.06378, 0.0870416, 1.11441,
9.51375, -8.24857, 4.97605, -4.1545, -4.06352, 0.0860892, 1.11455,
9.515, -8.25969, 4.97475, -4.15568, -4.06326, 0.0851366, 1.11469,
9.51625, -8.27081, 4.97344, -4.15686, -4.063, 0.0841839, 1.11484,
9.5175, -8.28192, 4.97213, -4.15805, -4.06274, 0.083231, 1.11499,
9.51875, -8.29303, 4.97081, -4.15923, -4.06247, 0.0822779, 1.11513,
9.52, -8.30414, 4.96949, -4.16042, -4.06221, 0.0813247, 1.11528,
9.52125, -8.31524, 4.96816, -4.1616, -4.06195, 0.0803714, 1.11543,
9.5225, -8.32634, 4.96682, -4.16279, -4.06168, 0.0794178, 1.11558,
9.52375, -8.33744, 4.96548, -4.16397, -4.06142, 0.0784642, 1.11573,
9.525, -8.34853, 4.96413, -4.16516, -4.06116, 0.0775103, 1.11589,
9.52625, -8.35962, 4.96278, -4.16635, -4.06089, 0.0765564, 1.11604,
9.5275, -8.3707, 4.96142, -4.16754, -4.06063, 0.0756022, 1.1162,
9.52875, -8.38178, 4.96006, -4.16873, -4.06036, 0.0746479, 1.11635,
9.53, -8.39286, 4.95869, -4.16992, -4.0601, 0.0736935, 1.11651,
9.53125, -8.40393, 4.95731, -4.17111, -4.05983, 0.0727389, 1.11667,
9.5325, -8.415, 4.95593, -4.1723, -4.05957, 0.0717842, 1.11683,
9.53375, -8.42607, 4.95454, -4.17349, -4.0593, 0.0708294, 1.11699,
9.535, -8.43713, 4.95315, -4.17468, -4.05904, 0.0698743, 1.11716,
9.53625, -8.44819, 4.95175, -4.17588, -4.05877, 0.0689192, 1.11732,
9.5375, -8.45924, 4.95035, -4.17707, -4.0585, 0.0679639, 1.11749,
9.53875, -8.47028, 4.94894, -4.17827, -4.05824, 0.0670085, 1.11765,
9.54, -8.48133, 4.94752, -4.17946, -4.05797, 0.0660529, 1.11782,
9.54125, -8.49237, 4.9461, -4.18066, -4.0577, 0.0650972, 1.11799,
9.5425, -8.5034, 4.94467, -4.18186, -4.05744, 0.0641413, 1.11816,
9.54375, -8.51443, 4.94324, -4.18306, -4.05717, 0.0631854, 1.11833,
9.545, -8.52545, 4.9418, -4.18426, -4.0569, 0.0622292, 1.1185,
9.54625, -8.53647, 4.94036, -4.18546, -4.05663, 0.061273, 1.11868,
9.5475, -8.54749, 4.93891, -4.18666, -4.05636, 0.0603166, 1.11885,
9.54875, -8.5585, 4.93745, -4.18786, -4.0561, 0.0593601, 1.11903,
9.55, -8.5695, 4.93599, -4.18906, -4.05583, 0.0584034, 1.11921,
9.55125, -8.5805, 4.93453, -4.19026, -4.05556, 0.0574467, 1.11939,
9.5525, -8.5915, 4.93305, -4.19147, -4.05529, 0.0564898, 1.11957,
9.55375, -8.60249, 4.93157, -4.19267, -4.05502, 0.0555327, 1.11975,
9.555, -8.61347, 4.93009, -4.19388, -4.05475, 0.0545756, 1.11993,
9.55625, -8.62445, 4.9286, -4.19508, -4.05448, 0.0536183, 1.12011,
9.5575, -8.63543, 4.9271, -4.19629, -4.05421, 0.0526609, 1.1203,
9.55875, -8.64639, 4.9256, -4.1975, -4.05394, 0.0517034, 1.12049,
9.56, -8.65736, 4.92409, -4.1987, -4.05367, 0.0507457, 1.12067,
9.56125, -8.66831, 4.92258, -4.19991, -4.0534, 0.0497879, 1.12086,
9.5625, -8.67926, 4.92106, -4.20112, -4.05313, 0.04883, 1.12105,
9.56375, -8.69021, 4.91953, -4.20233, -4.05286, 0.047872, 1.12124,
9.565, -8.70115, 4.918, -4.20354, -4.05259, 0.0469139, 1.12143,
9.56625, -8.71208, 4.91647, -4.20476, -4.05232, 0.0459556, 1.12163,
9.5675, -8.72301, 4.91492, -4.20597, -4.05204, 0.0449973, 1.12182,
9.56875, -8.73393, 4.91337, -4.20718, -4.05177, 0.0440388, 1.12202,
9.57, -8.74485, 4.91182, -4.2084, -4.0515, 0.0430802, 1.12222,
9.57125, -8.75576, 4.91026, -4.20961, -4.05123, 0.0421215, 1.12241,
9.5725, -8.76666, 4.90869, -4.21083, -4.05095, 0.0411627, 1.12261,
9.57375, -8.77755, 4.90712, -4.21204, -4.05068, 0.0402038, 1.12281,
9.575, -8.78844, 4.90554, -4.21326, -4.05041, 0.0392447, 1.12302,
9.57625, -8.79933, 4.90396, -4.21448, -4.05014, 0.0382856, 1.12322,
9.5775, -8.81021, 4.90237, -4.2157, -4.04986, 0.0373263, 1.12342,
9.57875, -8.82108, 4.90077, -4.21692, -4.04959, 0.036367, 1.12363,
9.58, -8.83194, 4.89917, -4.21814, -4.04932, 0.0354075, 1.12384,
9.58125, -8.8428, 4.89756, -4.21936, -4.04904, 0.0344479, 1.12405,
9.5825, -8.85365, 4.89595, -4.22058, -4.04877, 0.0334882, 1.12425,
9.58375, -8.86449, 4.89433, -4.2218, -4.04849, 0.0325284, 1.12447,
9.585, -8.87533, 4.8927, -4.22303, -4.04822, 0.0315686, 1.12468,
9.58625, -8.88615, 4.89107, -4.22425, -4.04794, 0.0306086, 1.12489,
9.5875, -8.89698, 4.88943, -4.22548, -4.04767, 0.0296485, 1.12511,
9.58875, -8.90779, 4.88779, -4.2267, -4.04739, 0.0286883, 1.12532,
9.59, -8.9186, 4.88614, -4.22793, -4.04712, 0.027728, 1.12554,
9.59125, -8.9294, 4.88448, -4.22916, -4.04684, 0.0267676, 1.12576,
9.5925, -8.94019, 4.88282, -4.23038, -4.04657, 0.0258072, 1.12597,
9.59375, -8.95098, 4.88115, -4.23161, -4.04629, 0.0248466, 1.1262,
9.595, -8.96175, 4.87948, -4.23284, -4.04601, 0.0238859, 1.12642,
9.59625, -8.97252, 4.8778, -4.23407, -4.04574, 0.0229251, 1.12664,
9.5975, -8.98329, 4.87611, -4.2353, -4.04546, 0.0219643, 1.12686,
9.59875, -8.99404, 4.87442, -4.23654, -4.04518, 0.0210033, 1.12709,
9.6, -9.00479, 4.87272, -4.23777, -4.04491, 0.0200423, 1.12732,
9.60125, -9.01553, 4.87102, -4.239, -4.04463, 0.0190812, 1.12754,
9.6025, -9.02626, 4.86931, -4.24024, -4.04435, 0.0181199, 1.12777,
9.60375, -9.03698, 4.86759, -4.24147, -4.04407, 0.0171586, 1.128,
9.605, -9.04769, 4.86587, -4.24271, -4.0438, 0.0161972, 1.12824,
9.60625, -9.0584, 4.86414, -4.24395, -4.04352, 0.0152358, 1.12847,
9.6075, -9.0691, 4.86241, -4.24518, -4.04324, 0.0142742, 1.1287,
9.60875, -9.07979, 4.86066, -4.24642, -4.04296, 0.0133125, 1.12894,
9.61, -9.09047, 4.85892, -4.24766, -4.04268, 0.0123508, 1.12918,
9.61125, -9.10114, 4.85717, -4.2489, -4.0424, 0.011389, 1.12941,
9.6125, -9.1118, 4.85541, -4.25014, -4.04212, 0.0104271, 1.12965,
9.61375, -9.12246, 4.85364, -4.25138, -4.04185, 0.00946509, 1.12989,
9.615, -9.1331, 4.85187, -4.25263, -4.04157, 0.00850303, 1.13013,
9.61625, -9.14374, 4.85009, -4.25387, -4.04129, 0.00754088, 1.13038,
9.6175, -9.15437, 4.84831, -4.25511, -4.04101, 0.00657866, 1.13062,
9.61875, -9.16499, 4.84652, -4.25636, -4.04073, 0.00561636, 1.13087,
9.62, -9.1756, 4.84473, -4.2576, -4.04045, 0.00465398, 1.13111,
9.62125, -9.1862, 4.84293, -4.25885, -4.04017, 0.00369153, 1.13136,
9.6225, -9.1968, 4.84112, -4.2601, -4.03989, 0.002729, 1.13161,
9.62375, -9.20738, 4.83931, -4.26135, -4.03961, 0.00176639, 1.13186,
9.625, -9.21795, 4.83749, -4.2626, -4.03932, 0.000803716, 1.13211,
9.62625, -9.22852, 4.83566, -4.26385, -4.03904, -0.000159035, 1.13236,
9.6275, -9.23907, 4.83383, -4.2651, -4.03876, -0.00112186, 1.13262,
9.62875, -9.24962, 4.83199, -4.26635, -4.03848, -0.00208475, 1.13287,
9.63, -9.26015, 4.83015, -4.2676, -4.0382, -0.00304771, 1.13313,
9.63125, -9.27068, 4.8283, -4.26885, -4.03792, -0.00401075, 1.13339,
9.6325, -9.28119, 4.82644, -4.27011, -4.03764, -0.00497385, 1.13365,
9.63375, -9.2917, 4.82458, -4.27136, -4.03735, -0.00593702, 1.13391,
9.635, -9.3022, 4.82271, -4.27262, -4.03707, -0.00690025, 1.13417,
9.63625, -9.31268, 4.82083, -4.27387, -4.03679, -0.00786355, 1.13443,
9.6375, -9.32316, 4.81895, -4.27513, -4.03651, -0.00882692, 1.1347,
9.63875, -9.33363, 4.81706, -4.27639, -4.03622, -0.00979035, 1.13496,
9.64, -9.34408, 4.81517, -4.27765, -4.03594, -0.0107538, 1.13523,
9.64125, -9.35453, 4.81327, -4.27891, -4.03566, -0.0117174, 1.1355,
9.6425, -9.36497, 4.81136, -4.28017, -4.03538, -0.012681, 1.13576,
9.64375, -9.37539, 4.80945, -4.28143, -4.03509, -0.0136447, 1.13603,
9.645, -9.38581, 4.80753, -4.28269, -4.03481, -0.0146084, 1.13631,
9.64625, -9.39621, 4.80561, -4.28396, -4.03453, -0.0155722, 1.13658,
9.6475, -9.4066, 4.80368, -4.28522, -4.03424, -0.0165361, 1.13685,
9.64875, -9.41699, 4.80174, -4.28648, -4.03396, -0.0175, 1.13713,
9.65, -9.42736, 4.7998, -4.28775, -4.03367, -0.018464, 1.1374,
9.65125, -9.43772, 4.79785, -4.28902, -4.03339, -0.019428, 1.13768,
9.6525, -9.44807, 4.79589, -4.29028, -4.03311, -0.0203921, 1.13796,
9.65375, -9.45841, 4.79393, -4.29155, -4.03282, -0.0213562, 1.13824,
9.655, -9.46874, 4.79196, -4.29282, -4.03254, -0.0223204, 1.13852,
9.65625, -9.47906, 4.78999, -4.29409, -4.03225, -0.0232847, 1.1388,
9.6575, -9.48936, 4.78801, -4.29536, -4.03197, -0.024249, 1.13909,
9.65875, -9.49966, 4.78602, -4.29663, -4.03168, -0.0252133, 1.13937,
9.66, -9.50994, 4.78403, -4.2979, -4.0314, -0.0261777, 1.13966,
9.66125, -9.52021, 4.78203, -4.29918, -4.03111, -0.0271422, 1.13995,
9.6625, -9.53047, 4.78002, -4.30045, -4.03082, -0.0281067, 1.14024,
9.66375, -9.54072, 4.77801, -4.30173, -4.03054, -0.0290712, 1.14053,
9.665, -9.55096, 4.77599, -4.303, -4.03025, -0.0300358, 1.14082,
9.66625, -9.56119, 4.77396, -4.30428, -4.02997, -0.0310004, 1.14111,
9.6675, -9.5714, 4.77193, -4.30556, -4.02968, -0.0319651, 1.1414,
9.66875, -9.5816, 4.7699, -4.30683, -4.0294, -0.0329298, 1.1417,
9.67, -9.59179, 4.76785, -4.30811, -4.02911, -0.0338946, 1.142,
9.67125, -9.60197, 4.7658, -4.30939, -4.02882, -0.0348594, 1.14229,
9.6725, -9.61214, 4.76375, -4.31067, -4.02854, -0.0358243, 1.14259,
9.67375, -9.62229, 4.76168, -4.31196, -4.02825, -0.0367892, 1.14289,
9.675, -9.63244, 4.75961, -4.31324, -4.02796, -0.0377541, 1.14319,
9.67625, -9.64257, 4.75754, -4.31452, -4.02767, -0.0387191, 1.1435,
9.6775, -9.65269, 4.75546, -4.31581, -4.02739, -0.0396841, 1.1438,
9.67875, -9.66279, 4.75337, -4.31709, -4.0271, -0.0406492, 1.14411,
9.68, -9.67288, 4.75127, -4.31838, -4.02681, -0.0416143, 1.14441,
9.68125, -9.68297, 4.74917, -4.31966, -4.02653, -0.0425794, 1.14472,
9.6825, -9.69303, 4.74707, -4.32095, -4.02624, -0.0435446, 1.14503,
9.68375, -9.70309, 4.74495, -4.32224, -4.02595, -0.0445098, 1.14534,
9.685, -9.71313, 4.74283, -4.32353, -4.02566, -0.045475, 1.14565,
9.68625, -9.72316, 4.74071, -4.32482, -4.02537, -0.0464403, 1.14596,
9.6875, -9.73318, 4.73857, -4.32611, -4.02509, -0.0474056, 1.14628,
9.68875, -9.74319, 4.73643, -4.3274, -4.0248, -0.0483709, 1.14659,
9.69, -9.75318, 4.73429, -4.3287, -4.02451, -0.0493363, 1.14691,
9.69125, -9.76316, 4.73214, -4.32999, -4.02422, -0.0503017, 1.14723,
9.6925, -9.77312, 4.72998, -4.33129, -4.02393, -0.0512671, 1.14754,
9.69375, -9.78307, 4.72781, -4.33258, -4.02364, -0.0522326, 1.14786,
9.695, -9.79301, 4.72564, -4.33388, -4.02336, -0.0531981, 1.14819,
9.69625, -9.80294, 4.72346, -4.33518, -4.02307, -0.0541636, 1.14851,
9.6975, -9.81285, 4.72128, -4.33647, -4.02278, -0.0551291, 1.14883,
9.69875, -9.82275, 4.71909, -4.33777, -4.02249, -0.0560947, 1.14916,
9.7, -9.83264, 4.71689, -4.33907, -4.0222, -0.0570603, 1.14948,
9.70125, -9.84251, 4.71469, -4.34037, -4.02191, -0.0580259, 1.14981,
9.7025, -9.85237, 4.71248, -4.34168, -4.02162, -0.0589915, 1.15014,
9.70375, -9.86221, 4.71026, -4.34298, -4.02133, -0.0599572, 1.15047,
9.705, -9.87205, 4.70804, -4.34428, -4.02104, -0.0609229, 1.1508,
9.70625, -9.88186, 4.70581, -4.34559, -4.02075, -0.0618886, 1.15113,
9.7075, -9.89167, 4.70357, -4.34689, -4.02046, -0.0628543, 1.15147,
9.70875, -9.90146, 4.70133, -4.3482, -4.02017, -0.06382, 1.1518,
9.71, -9.91123, 4.69908, -4.34951, -4.01988, -0.0647858, 1.15214,
9.71125, -9.921, 4.69683, -4.35081, -4.01959, -0.0657516, 1.15248,
9.7125, -9.93074, 4.69457, -4.35212, -4.0193, -0.0667174, 1.15282,
9.71375, -9.94048, 4.6923, -4.35343, -4.01901, -0.0676832, 1.15316,
9.715, -9.9502, 4.69002, -4.35474, -4.01872, -0.068649, 1.1535,
9.71625, -9.9599, 4.68774, -4.35606, -4.01843, -0.0696149, 1.15384,
9.7175, -9.96959, 4.68545, -4.35737, -4.01814, -0.0705807, 1.15418,
9.71875, -9.97927, 4.68316, -4.35868, -4.01785, -0.0715466, 1.15453,
9.72, -9.98893, 4.68086, -4.36, -4.01756, -0.0725125, 1.15488,
9.72125, -9.99858, 4.67855, -4.36131, -4.01727, -0.0734784, 1.15522,
9.7225, -10.0082, 4.67623, -4.36263, -4.01698, -0.0744443, 1.15557,
9.72375, -10.0178, 4.67391, -4.36394, -4.01669, -0.0754102, 1.15592,
9.725, -10.0274, 4.67159, -4.36526, -4.0164, -0.0763761, 1.15627,
9.72625, -10.037, 4.66925, -4.36658, -4.01611, -0.0773421, 1.15663,
9.7275, -10.0466, 4.66691, -4.3679, -4.01582, -0.078308, 1.15698,
9.72875, -10.0562, 4.66456, -4.36922, -4.01552, -0.0792739, 1.15734,
9.73, -10.0657, 4.66221, -4.37054, -4.01523, -0.0802399, 1.15769,
9.73125, -10.0752, 4.65985, -4.37187, -4.01494, -0.0812059, 1.15805,
9.7325, -10.0847, 4.65748, -4.37319, -4.01465, -0.0821718, 1.15841,
9.73375, -10.0942, 4.65511, -4.37451, -4.01436, -0.0831378, 1.15877,
9.735, -10.1037, 4.65273, -4.37584, -4.01407, -0.0841038, 1.15913,
9.73625, -10.1132, 4.65034, -4.37716, -4.01378, -0.0850697, 1.15949,
9.7375, -10.1227, 4.64794, -4.37849, -4.01349, -0.0860357, 1.15986,
9.73875, -10.1321, 4.64554, -4.37982, -4.01319, -0.0870017, 1.16022,
9.74, -10.1415, 4.64314, -4.38115, -4.0129, -0.0879677, 1.16059,
9.74125, -10.1509, 4.64072, -4.38248, -4.01261, -0.0889336, 1.16096,
9.7425, -10.1603, 4.6383, -4.38381, -4.01232, -0.0898996, 1.16133,
9.74375, -10.1697, 4.63587, -4.38514, -4.01203, -0.0908656, 1.1617,
9.745, -10.179, 4.63344, -4.38647, -4.01174, -0.0918315, 1.16207,
9.74625, -10.1884, 4.631, -4.38781, -4.01144, -0.0927975, 1.16244,
9.7475, -10.1977, 4.62855, -4.38914, -4.01115, -0.0937635, 1.16281,
9.74875, -10.207, 4.62609, -4.39048, -4.01086, -0.0947294, 1.16319,
9.75, -10.2163, 4.62363, -4.39181, -4.01057, -0.0956954, 1.16357,
9.75125, -10.2256, 4.62116, -4.39315, -4.01028, -0.0966613, 1.16394,
9.7525, -10.2349, 4.61869, -4.39449, -4.00998, -0.0976272, 1.16432,
