time,X,Y,Z,
5.435, 0.0545574, -0.000240599, -0.761728,
5.4375, 0.0545571, -0.000240593, -0.761728,
5.44, 0.0545568, -0.000240588, -0.761728,
5.4425, 0.0545566, -0.000240582, -0.761728,
5.445, 0.0545563, -0.000240577, -0.761728,
5.4475, 0.054556, -0.000240571, -0.761728,
5.45, 0.0545558, -0.000240566, -0.761728,
5.4525, 0.0545555, -0.000240561, -0.761728,
5.455, 0.0545553, -0.000240555, -0.761728,
5.4575, 0.054555, -0.00024055, -0.761728,
5.46, 0.0545547, -0.000240544, -0.761728,
5.4625, 0.0545545, -0.000240539, -0.761729,
5.465, 0.0545542, -0.000240533, -0.761729,
5.4675, 0.0545539, -0.000240528, -0.761729,
5.47, 0.0545537, -0.000240522, -0.761729,
5.4725, 0.0545534, -0.000240517, -0.761729,
5.475, 0.0545531, -0.000240512, -0.761729,
5.4775, 0.0545529, -0.000240506, -0.761729,
5.48, 0.0545526, -0.000240501, -0.761729,
5.4825, 0.0545523, -0.000240495, -0.761729,
5.485, 0.0545521, -0.00024049, -0.761729,
5.4875, 0.0545518, -0.000240484, -0.761729,
5.49, 0.0545515, -0.000240479, -0.761729,
5.4925, 0.0545513, -0.000240473, -0.761729,
5.495, 0.054551, -0.000240468, -0.76173,
5.4975, 0.0545507, -0.000240462, -0.76173,
5.5, 0.0545505, -0.000240457, -0.76173,
5.5025, 0.0545502, -0.000240452, -0.76173,
5.505, 0.0545499, -0.000240446, -0.76173,
5.5075, 0.0545497, -0.000240441, -0.76173,
5.51, 0.0545494, -0.000240435, -0.76173,
5.5125, 0.0545491, -0.00024043, -0.76173,
5.515, 0.0545489, -0.000240424, -0.76173,
5.5175, 0.0545486, -0.000240419, -0.76173,
5.52, 0.0545483, -0.000240413, -0.76173,
5.5225, 0.0545481, -0.000240408, -0.76173,
5.525, 0.0545478, -0.000240402, -0.76173,
5.5275, 0.0545475, -0.000240397, -0.761731,
5.53, 0.0545473, -0.000240392, -0.761731,
5.5325, 0.054547, -0.000240386, -0.761731,
5.535, 0.0545467, -0.000240381, -0.761731,
5.5375, 0.0545465, -0.000240375, -0.761731,
5.54, 0.0545462, -0.00024037, -0.761731,
5.5425, 0.054546, -0.000240364, -0.761731,
5.545, 0.0545457, -0.000240359, -0.761731,
5.5475, 0.0545454, -0.000240353, -0.761731,
5.55, 0.0545452, -0.000240348, -0.761731,
5.5525, 0.0545449, -0.000240342, -0.761731,
5.555, 0.0545446, -0.000240337, -0.761731,
5.5575, 0.0545444, -0.000240332, -0.761731,
5.56, 0.0545441, -0.000240326, -0.761731,
5.5625, 0.0545438, -0.000240321, -0.761732,
5.565, 0.0545436, -0.000240315, -0.761732,
5.5675, 0.0545433, -0.00024031, -0.761732,
5.57, 0.054543, -0.000240304, -0.761732,
5.5725, 0.0545428, -0.000240299, -0.761732,
5.575, 0.0545425, -0.000240293, -0.761732,
5.5775, 0.0545422, -0.000240288, -0.761732,
5.58, 0.054542, -0.000240282, -0.761732,
5.5825, 0.0545417, -0.000240277, -0.761732,
5.585, 0.0545414, -0.000240272, -0.761732,
5.5875, 0.0545412, -0.000240266, -0.761732,
5.59, 0.0545409, -0.000240261, -0.761732,
5.5925, 0.0545406, -0.000240255, -0.761732,
5.595, 0.0545404, -0.00024025, -0.761733,
5.5975, 0.0545401, -0.000240244, -0.761733,
5.6, 0.0545398, -0.000240239, -0.761733,
5.6025, 0.0545396, -0.000240233, -0.761733,
5.605, 0.0545393, -0.000240228, -0.761733,
5.6075, 0.054539, -0.000240222, -0.761733,
5.61, 0.0545388, -0.000240217, -0.761733,
5.6125, 0.0545385, -0.000240212, -0.761733,
5.615, 0.0545382, -0.000240206, -0.761733,
5.6175, 0.054538, -0.000240201, -0.761733,
5.62, 0.0545377, -0.000240195, -0.761733,
5.6225, 0.0545374, -0.00024019, -0.761733,
5.625, 0.0545372, -0.000240184, -0.761733,
5.6275, 0.0545369, -0.000240179, -0.761733,
5.63, 0.0545366, -0.000240173, -0.761734,
5.6325, 0.0545364, -0.000240168, -0.761734,
5.635, 0.0545361, -0.000240162, -0.761734,
5.6375, 0.0545359, -0.000240157, -0.761734,
5.64, 0.0545356, -0.000240151, -0.761734,
5.6425, 0.0545353, -0.000240146, -0.761734,
5.645, 0.0545351, -0.00024014, -0.761734,
5.6475, 0.0545348, -0.000240135, -0.761734,
5.65, 0.0545345, -0.00024013, -0.761734,
5.6525, 0.0545343, -0.000240124, -0.761734,
5.655, 0.054534, -0.000240119, -0.761734,
5.6575, 0.0545337, -0.000240113, -0.761734,
5.66, 0.0545335, -0.000240108, -0.761734,
5.6625, 0.0545332, -0.000240102, -0.761735,
5.665, 0.0545329, -0.000240097, -0.761735,
5.6675, 0.0545327, -0.000240091, -0.761735,
5.67, 0.0545324, -0.000240086, -0.761735,
5.6725, 0.0545321, -0.00024008, -0.761735,
5.675, 0.0545319, -0.000240075, -0.761735,
5.6775, 0.0545316, -0.000240069, -0.761735,
5.68, 0.0545313, -0.000240064, -0.761735,
5.6825, 0.0545311, -0.000240059, -0.761735,
5.685, 0.0545308, -0.000240053, -0.761735,
5.6875, 0.0545305, -0.000240048, -0.761735,
5.69, 0.0545303, -0.000240042, -0.761735,
5.6925, 0.05453, -0.000240037, -0.761735,
5.695, 0.0545297, -0.000240031, -0.761735,
5.6975, 0.0545295, -0.000240026, -0.761736,
5.7, 0.0545292, -0.00024002, -0.761736,
5.7025, 0.0545289, -0.000240015, -0.761736,
5.705, 0.0545287, -0.000240009, -0.761736,
5.7075, 0.0545284, -0.000240004, -0.761736,
5.71, 0.0545281, -0.000239998, -0.761736,
5.7125, 0.0545279, -0.000239993, -0.761736,
5.715, 0.0545276, -0.000239987, -0.761736,
5.7175, 0.0545273, -0.000239982, -0.761736,
5.72, 0.0545271, -0.000239977, -0.761736,
5.7225, 0.0545268, -0.000239971, -0.761736,
5.725, 0.0545265, -0.000239966, -0.761736,
5.7275, 0.0545263, -0.00023996, -0.761736,
5.73, 0.054526, -0.000239955, -0.761737,
5.7325, 0.0545257, -0.000239949, -0.761737,
5.735, 0.0545255, -0.000239944, -0.761737,
5.7375, 0.0545252, -0.000239938, -0.761737,
5.74, 0.054525, -0.000239933, -0.761737,
5.7425, 0.0545247, -0.000239927, -0.761737,
5.745, 0.0545244, -0.000239922, -0.761737,
5.7475, 0.0545242, -0.000239916, -0.761737,
5.75, 0.0545239, -0.000239911, -0.761737,
5.7525, 0.0545236, -0.000239905, -0.761737,
5.755, 0.0545234, -0.0002399, -0.761737,
5.7575, 0.0545231, -0.000239894, -0.761737,
5.76, 0.0545228, -0.000239889, -0.761737,
5.7625, 0.0545226, -0.000239883, -0.761738,
5.765, 0.0545223, -0.000239878, -0.761738,
5.7675, 0.054522, -0.000239873, -0.761738,
5.77, 0.0545218, -0.000239867, -0.761738,
5.7725, 0.0545215, -0.000239862, -0.761738,
5.775, 0.0545212, -0.000239856, -0.761738,
5.7775, 0.054521, -0.000239851, -0.761738,
5.78, 0.0545207, -0.000239845, -0.761738,
5.7825, 0.0545204, -0.00023984, -0.761738,
5.785, 0.0545202, -0.000239834, -0.761738,
5.7875, 0.0545199, -0.000239829, -0.761738,
5.79, 0.0545196, -0.000239823, -0.761738,
5.7925, 0.0545194, -0.000239818, -0.761738,
5.795, 0.0545191, -0.000239812, -0.761738,
5.7975, 0.0545188, -0.000239807, -0.761739,
5.8, 0.0545186, -0.000239801, -0.761739,
5.8025, 0.0545183, -0.000239796, -0.761739,
5.805, 0.054518, -0.00023979, -0.761739,
5.8075, 0.0545178, -0.000239785, -0.761739,
5.81, 0.0545175, -0.000239779, -0.761739,
5.8125, 0.0545172, -0.000239774, -0.761739,
5.815, 0.054517, -0.000239769, -0.761739,
5.8175, 0.0545167, -0.000239763, -0.761739,
5.82, 0.0545164, -0.000239758, -0.761739,
5.8225, 0.0545162, -0.000239752, -0.761739,
5.825, 0.0545159, -0.000239747, -0.761739,
5.8275, 0.0545156, -0.000239741, -0.761739,
5.83, 0.0545154, -0.000239736, -0.76174,
5.8325, 0.0545151, -0.00023973, -0.76174,
5.835, 0.0545148, -0.000239725, -0.76174,
5.8375, 0.0545146, -0.000239719, -0.76174,
5.84, 0.0545143, -0.000239714, -0.76174,
5.8425, 0.0545141, -0.000239708, -0.76174,
5.845, 0.0545138, -0.000239703, -0.76174,
5.8475, 0.0545135, -0.000239697, -0.76174,
5.85, 0.0545133, -0.000239692, -0.76174,
5.8525, 0.054513, -0.000239686, -0.76174,
5.855, 0.0545127, -0.000239681, -0.76174,
5.8575, 0.0545125, -0.000239675, -0.76174,
5.86, 0.0545122, -0.00023967, -0.76174,
5.8625, 0.0545119, -0.000239664, -0.76174,
5.865, 0.0545117, -0.000239659, -0.761741,
5.8675, 0.0545114, -0.000239653, -0.761741,
